t,o,judge
2020-06-29T17:00:00Z,90.35,0
2020-06-29T17:30:00Z,90.0325,0
2020-06-29T18:00:00Z,90.2025,0
2020-06-29T18:30:00Z,90.1175,0
2020-06-29T19:00:00Z,89.8625,0
2020-06-29T19:30:00Z,89.965,0
2020-06-29T20:00:00Z,90.445,0
2020-06-29T20:30:00Z,90.475,0
2020-06-29T21:00:00Z,90.6625,0
2020-06-29T21:30:00Z,90.51,0
2020-06-29T22:00:00Z,90.5575,0
2020-06-29T22:30:00Z,90.65,0
2020-06-29T23:00:00Z,90.7625,0
2020-06-29T23:30:00Z,90.75,0
2020-06-30T08:00:00Z,90.675,0
2020-06-30T08:30:00Z,90.665,0
2020-06-30T09:00:00Z,90.565,0
2020-06-30T09:30:00Z,90.685,0
2020-06-30T10:00:00Z,90.535,0
2020-06-30T10:30:00Z,89.9425,0
2020-06-30T11:00:00Z,89.7875,0
2020-06-30T11:30:00Z,90.25,0
2020-06-30T12:00:00Z,90.355,0
2020-06-30T12:30:00Z,90.03,0
2020-06-30T13:00:00Z,90.05,0
2020-06-30T13:30:00Z,90.0175,0
2020-06-30T14:00:00Z,90.9425,0
2020-06-30T14:30:00Z,91.0425,0
2020-06-30T15:00:00Z,91.325,0
2020-06-30T15:30:00Z,91.285,0
2020-06-30T16:00:00Z,91.3425,0
2020-06-30T16:30:00Z,91.2125,0
2020-06-30T17:00:00Z,90.85,0
2020-06-30T17:30:00Z,90.7925,0
2020-06-30T18:00:00Z,90.75825,0
2020-06-30T18:30:00Z,90.6475,0
2020-06-30T19:00:00Z,90.88,0
2020-06-30T19:30:00Z,90.9025,0
2020-06-30T20:00:00Z,91.1625,0
2020-06-30T20:30:00Z,91.25,0
2020-06-30T21:00:00Z,91.1875,0
2020-06-30T21:30:00Z,91.1575,0
2020-06-30T22:00:00Z,91.1,0
2020-06-30T22:30:00Z,91.1875,0
2020-06-30T23:00:00Z,91.0,0
2020-06-30T23:30:00Z,91.025,0
2020-07-01T08:00:00Z,91.035,0
2020-07-01T08:30:00Z,91.03,0
2020-07-01T09:00:00Z,91.0525,0
2020-07-01T10:00:00Z,91.0325,0
2020-07-01T10:30:00Z,90.9725,0
2020-07-01T11:00:00Z,90.765,0
2020-07-01T11:30:00Z,90.75,0
2020-07-01T12:00:00Z,90.570025,0
2020-07-01T12:30:00Z,90.94,0
2020-07-01T13:00:00Z,91.3025,0
2020-07-01T13:30:00Z,91.255,0
2020-07-01T14:00:00Z,91.4975,0
2020-07-01T14:30:00Z,91.585,0
2020-07-01T15:00:00Z,91.7,0
2020-07-01T15:30:00Z,91.5825,0
2020-07-01T16:00:00Z,91.5625,0
2020-07-01T16:30:00Z,91.555,0
2020-07-01T17:00:00Z,91.6725,0
2020-07-01T17:30:00Z,91.484975,0
2020-07-01T18:00:00Z,91.6075,0
2020-07-01T18:30:00Z,91.4075,0
2020-07-01T19:00:00Z,91.275,0
2020-07-01T19:30:00Z,91.13625,0
2020-07-01T20:00:00Z,91.0275,0
2020-07-01T20:30:00Z,90.9575,0
2020-07-01T21:00:00Z,90.91,0
2020-07-01T21:30:00Z,90.9175,0
2020-07-01T22:00:00Z,90.9475,0
2020-07-01T22:30:00Z,90.93,0
2020-07-01T23:00:00Z,90.9975,0
2020-07-01T23:30:00Z,90.99,0
2020-07-02T08:00:00Z,91.3475,0
2020-07-02T08:30:00Z,91.5025,0
2020-07-02T09:00:00Z,91.46,0
2020-07-02T09:30:00Z,91.46,0
2020-07-02T10:00:00Z,91.3975,0
2020-07-02T10:30:00Z,91.35,0
2020-07-02T11:00:00Z,91.375,0
2020-07-02T11:30:00Z,91.4575,0
2020-07-02T12:00:00Z,91.435025,0
2020-07-02T12:30:00Z,91.45,0
2020-07-02T13:00:00Z,91.8025,0
2020-07-02T13:30:00Z,91.9475,0
2020-07-02T14:00:00Z,92.4975,0
2020-07-02T14:30:00Z,91.53625,0
2020-07-02T15:00:00Z,91.8075,0
2020-07-02T15:30:00Z,91.6,0
2020-07-02T16:00:00Z,91.86,0
2020-07-02T16:30:00Z,91.9475,0
2020-07-02T17:00:00Z,91.89,0
2020-07-02T17:30:00Z,91.6425,0
2020-07-02T18:00:00Z,91.605,0
2020-07-02T18:30:00Z,91.7375,0
2020-07-02T19:00:00Z,91.7775,0
2020-07-02T19:30:00Z,91.645,0
2020-07-02T20:00:00Z,91.03,0
2020-07-02T20:30:00Z,91.1525,0
2020-07-02T21:00:00Z,91.215,0
2020-07-02T21:30:00Z,91.225,0
2020-07-02T22:00:00Z,91.225,0
2020-07-02T22:30:00Z,91.3,0
2020-07-02T23:00:00Z,91.2,0
2020-07-02T23:30:00Z,91.2,0
2020-07-06T08:00:00Z,92.255,0
2020-07-06T08:30:00Z,92.6675,0
2020-07-06T09:00:00Z,92.475,0
2020-07-06T09:30:00Z,92.545,0
2020-07-06T10:00:00Z,92.55,0
2020-07-06T10:30:00Z,92.575,0
2020-07-06T11:00:00Z,92.55,0
2020-07-06T11:30:00Z,92.39,0
2020-07-06T12:00:00Z,92.281275,0
2020-07-06T12:30:00Z,92.46,0
2020-07-06T13:00:00Z,92.3625,0
2020-07-06T13:30:00Z,92.5,0
2020-07-06T14:00:00Z,93.305,0
2020-07-06T14:30:00Z,93.29,0
2020-07-06T15:00:00Z,93.745,0
2020-07-06T15:30:00Z,93.81,0
2020-07-06T16:00:00Z,93.595,0
2020-07-06T16:30:00Z,93.4,0
2020-07-06T17:00:00Z,93.5375,0
2020-07-06T17:30:00Z,93.4625,0
2020-07-06T18:00:00Z,93.3675,0
2020-07-06T18:30:00Z,93.1845,0
2020-07-06T19:00:00Z,93.2575,0
2020-07-06T19:30:00Z,93.3225,0
2020-07-06T20:00:00Z,93.4625,0
2020-07-06T20:30:00Z,93.5425,0
2020-07-06T21:00:00Z,93.4625,0
2020-07-06T21:30:00Z,93.48,0
2020-07-06T22:00:00Z,93.4175,0
2020-07-06T22:30:00Z,93.425,0
2020-07-06T23:00:00Z,93.574975,0
2020-07-06T23:30:00Z,93.725,0
2020-07-07T08:00:00Z,93.25,0
2020-07-07T08:30:00Z,93.1275,0
2020-07-07T09:00:00Z,93.0125,0
2020-07-07T09:30:00Z,93.0025,0
2020-07-07T10:00:00Z,93.0225,0
2020-07-07T10:30:00Z,93.0275,0
2020-07-07T11:00:00Z,93.1225,0
2020-07-07T11:30:00Z,93.3175,0
2020-07-07T12:00:00Z,93.265925,0
2020-07-07T12:30:00Z,93.6,0
2020-07-07T13:00:00Z,93.6375,0
2020-07-07T13:30:00Z,93.8525,0
2020-07-07T14:00:00Z,93.9575,0
2020-07-07T14:30:00Z,94.625,0
2020-07-07T15:00:00Z,94.51875,0
2020-07-07T15:30:00Z,94.5175,0
2020-07-07T16:00:00Z,94.42,0
2020-07-07T16:30:00Z,94.22,0
2020-07-07T17:00:00Z,94.145,0
2020-07-07T17:30:00Z,94.04125,0
2020-07-07T18:00:00Z,93.955,0
2020-07-07T18:30:00Z,93.8575,0
2020-07-07T19:00:00Z,93.865,0
2020-07-07T19:30:00Z,93.745,0
2020-07-07T20:00:00Z,93.1725,0
2020-07-07T20:30:00Z,93.275,0
2020-07-07T21:00:00Z,93.3375,0
2020-07-07T21:30:00Z,93.3125,0
2020-07-07T22:00:00Z,93.3925,0
2020-07-07T22:30:00Z,93.575,0
2020-07-07T23:00:00Z,93.55,0
2020-07-07T23:30:00Z,93.5825,0
2020-07-08T08:00:00Z,93.715,0
2020-07-08T08:30:00Z,93.85,0
2020-07-08T09:00:00Z,93.95,0
2020-07-08T09:30:00Z,93.4125,0
2020-07-08T10:00:00Z,93.375,0
2020-07-08T10:30:00Z,93.72,0
2020-07-08T11:00:00Z,93.82,0
2020-07-08T11:30:00Z,93.95,0
2020-07-08T12:00:00Z,93.75,0
2020-07-08T12:30:00Z,93.925,0
2020-07-08T13:00:00Z,94.09,0
2020-07-08T13:30:00Z,94.1875,0
2020-07-08T14:00:00Z,95.034175,0
2020-07-08T14:30:00Z,94.5625,0
2020-07-08T15:00:00Z,95.1125,0
2020-07-08T15:30:00Z,94.605,0
2020-07-08T16:00:00Z,94.9475,0
2020-07-08T16:30:00Z,94.9325,0
2020-07-08T17:00:00Z,95.075,0
2020-07-08T17:30:00Z,94.7825,0
2020-07-08T18:00:00Z,94.665,0
2020-07-08T18:30:00Z,94.932075,0
2020-07-08T19:00:00Z,95.01125,0
2020-07-08T19:30:00Z,95.0775,0
2020-07-08T20:00:00Z,95.333075,0
2020-07-08T20:30:00Z,95.3625,0
2020-07-08T21:00:00Z,95.465,0
2020-07-08T21:30:00Z,95.5375,0
2020-07-08T22:00:00Z,95.7,0
2020-07-08T22:30:00Z,95.525,0
2020-07-08T23:00:00Z,95.5,0
2020-07-08T23:30:00Z,95.5125,0
2020-07-09T08:00:00Z,95.695,0
2020-07-09T08:30:00Z,95.7475,0
2020-07-09T09:00:00Z,95.7625,0
2020-07-09T09:30:00Z,95.79,0
2020-07-09T10:00:00Z,96.205,0
2020-07-09T10:30:00Z,96.1875,0
2020-07-09T11:00:00Z,95.985,0
2020-07-09T11:30:00Z,96.18,0
2020-07-09T12:00:00Z,96.1807,0
2020-07-09T12:30:00Z,96.2,0
2020-07-09T13:00:00Z,96.205,0
2020-07-09T13:30:00Z,96.2725,0
2020-07-09T14:00:00Z,96.0625,0
2020-07-09T14:30:00Z,96.07875,0
2020-07-09T15:00:00Z,94.9175,0
2020-07-09T15:30:00Z,95.125,0
2020-07-09T16:00:00Z,95.3175,0
2020-07-09T16:30:00Z,95.5925,0
2020-07-09T17:00:00Z,95.725,0
2020-07-09T17:30:00Z,95.725,0
2020-07-09T18:00:00Z,95.369275,0
2020-07-09T18:30:00Z,95.6625,0
2020-07-09T19:00:00Z,95.68,0
2020-07-09T19:30:00Z,95.25,0
2020-07-09T20:00:00Z,95.6625,0
2020-07-09T20:30:00Z,95.65,0
2020-07-09T21:00:00Z,95.6375,0
2020-07-09T21:30:00Z,95.625,0
2020-07-09T22:00:00Z,95.565,0
2020-07-09T22:30:00Z,95.697475,0
2020-07-09T23:00:00Z,95.64,0
2020-07-09T23:30:00Z,95.7125,0
2020-07-10T08:00:00Z,95.22,0
2020-07-10T08:30:00Z,95.25,0
2020-07-10T09:00:00Z,95.2425,0
2020-07-10T09:30:00Z,95.35,0
2020-07-10T10:00:00Z,95.4525,0
2020-07-10T11:00:00Z,95.485,0
2020-07-10T11:30:00Z,95.39,0
2020-07-10T12:00:00Z,95.462525,0
2020-07-10T12:30:00Z,95.25,0
2020-07-10T13:00:00Z,95.49675,0
2020-07-10T13:30:00Z,95.235,0
2020-07-10T14:00:00Z,94.9875,0
2020-07-10T14:30:00Z,95.4575,0
2020-07-10T15:00:00Z,95.3125,0
2020-07-10T15:30:00Z,95.4225,0
2020-07-10T16:00:00Z,95.5225,0
2020-07-10T16:30:00Z,95.2575,0
2020-07-10T17:00:00Z,95.2225,0
2020-07-10T17:30:00Z,95.4625,0
2020-07-10T18:00:00Z,95.3575,0
2020-07-10T18:30:00Z,95.3725,0
2020-07-10T19:00:00Z,95.835,0
2020-07-10T19:30:00Z,95.79,0
2020-07-10T20:00:00Z,95.92,0
2020-07-10T20:30:00Z,95.9475,0
2020-07-10T21:00:00Z,95.9875,0
2020-07-10T21:30:00Z,95.975,0
2020-07-13T08:00:00Z,96.6,0
2020-07-13T08:30:00Z,96.6325,0
2020-07-13T09:00:00Z,96.9625,0
2020-07-13T09:30:00Z,96.85,0
2020-07-13T10:00:00Z,97.0,0
2020-07-13T10:30:00Z,97.125,0
2020-07-13T11:00:00Z,97.0625,0
2020-07-13T11:30:00Z,96.985,0
2020-07-13T12:00:00Z,97.00625,0
2020-07-13T12:30:00Z,96.97,0
2020-07-13T13:00:00Z,97.140675,0
2020-07-13T13:30:00Z,97.2775,0
2020-07-13T14:00:00Z,98.44,0
2020-07-13T14:30:00Z,99.63735,0
2020-07-13T15:00:00Z,99.2875,0
2020-07-13T15:30:00Z,99.9,0
2020-07-13T16:00:00Z,99.4225,0
2020-07-13T16:30:00Z,99.4425,0
2020-07-13T17:00:00Z,98.8075,0
2020-07-13T17:30:00Z,99.0975,0
2020-07-13T18:00:00Z,98.38,0
2020-07-13T18:30:00Z,97.2925,0
2020-07-13T19:00:00Z,97.805,0
2020-07-13T19:30:00Z,96.48375,0
2020-07-13T20:00:00Z,95.4775,0
2020-07-13T20:30:00Z,95.625,0
2020-07-13T21:00:00Z,95.62,0
2020-07-13T21:30:00Z,95.38,0
2020-07-13T22:00:00Z,95.5,0
2020-07-13T22:30:00Z,95.94,0
2020-07-13T23:00:00Z,95.875,0
2020-07-13T23:30:00Z,96.1875,0
2020-07-14T08:00:00Z,95.9,0
2020-07-14T08:30:00Z,96.155,0
2020-07-14T09:00:00Z,96.2,0
2020-07-14T09:30:00Z,96.3,0
2020-07-14T10:00:00Z,96.135,0
2020-07-14T10:30:00Z,96.0,0
2020-07-14T11:00:00Z,95.845,0
2020-07-14T11:30:00Z,96.015,0
2020-07-14T12:00:00Z,95.92395,0
2020-07-14T12:30:00Z,96.055,0
2020-07-14T13:00:00Z,95.05,0
2020-07-14T13:30:00Z,94.825,0
2020-07-14T14:00:00Z,95.3725,0
2020-07-14T14:30:00Z,94.78375,0
2020-07-14T15:00:00Z,94.84,0
2020-07-14T15:30:00Z,95.25,0
2020-07-14T16:00:00Z,95.55,0
2020-07-14T16:30:00Z,95.64125,0
2020-07-14T17:00:00Z,95.350025,0
2020-07-14T17:30:00Z,95.45,0
2020-07-14T18:00:00Z,95.7625,0
2020-07-14T18:30:00Z,96.6375,0
2020-07-14T19:00:00Z,96.6475,0
2020-07-14T19:30:00Z,96.45,0
2020-07-14T20:00:00Z,97.0575,0
2020-07-14T20:30:00Z,96.95,0
2020-07-14T21:00:00Z,96.925,0
2020-07-14T21:30:00Z,97.6375,0
2020-07-14T22:00:00Z,97.45,0
2020-07-14T22:30:00Z,97.75,0
2020-07-14T23:00:00Z,97.725,0
2020-07-14T23:30:00Z,97.65,0
2020-07-15T08:00:00Z,97.6,0
2020-07-15T08:30:00Z,97.475,0
2020-07-15T09:00:00Z,97.425,0
2020-07-15T09:30:00Z,98.38,0
2020-07-15T10:00:00Z,98.225,0
2020-07-15T10:30:00Z,98.675,0
2020-07-15T11:00:00Z,98.7275,0
2020-07-15T11:30:00Z,98.875,0
2020-07-15T12:00:00Z,99.122475,0
2020-07-15T12:30:00Z,98.665,0
2020-07-15T13:00:00Z,98.6625,0
2020-07-15T13:30:00Z,98.9975,0
2020-07-15T14:00:00Z,98.6075,0
2020-07-15T14:30:00Z,98.7375,0
2020-07-15T15:00:00Z,97.7375,0
2020-07-15T15:30:00Z,97.595,0
2020-07-15T16:00:00Z,96.7275,0
2020-07-15T16:30:00Z,97.2125,0
2020-07-15T17:00:00Z,97.46,0
2020-07-15T17:30:00Z,97.525,0
2020-07-15T18:00:00Z,97.385,0
2020-07-15T18:30:00Z,97.8,0
2020-07-15T19:00:00Z,97.2175,0
2020-07-15T19:30:00Z,97.57125,0
2020-07-15T20:00:00Z,97.7475,0
2020-07-15T20:30:00Z,97.675,0
2020-07-15T21:00:00Z,97.739975,0
2020-07-15T21:30:00Z,97.69,0
2020-07-15T22:00:00Z,97.725,0
2020-07-15T22:30:00Z,97.6825,0
2020-07-15T23:00:00Z,97.2425,0
2020-07-15T23:30:00Z,97.325,0
2020-07-16T08:00:00Z,96.925,0
2020-07-16T08:30:00Z,96.2825,0
2020-07-16T09:00:00Z,96.21,0
2020-07-16T09:30:00Z,96.3025,0
2020-07-16T10:00:00Z,96.275,0
2020-07-16T10:30:00Z,96.25,0
2020-07-16T11:00:00Z,96.3125,0
2020-07-16T11:30:00Z,96.605,0
2020-07-16T12:00:00Z,96.262525,0
2020-07-16T12:30:00Z,96.735,0
2020-07-16T13:00:00Z,96.5975,0
2020-07-16T13:30:00Z,96.5625,0
2020-07-16T14:00:00Z,96.78015,0
2020-07-16T14:30:00Z,96.5525,0
2020-07-16T15:00:00Z,96.4125,0
2020-07-16T15:30:00Z,96.195,0
2020-07-16T16:00:00Z,96.24,0
2020-07-16T16:30:00Z,96.06375,0
2020-07-16T17:00:00Z,95.9775,0
2020-07-16T17:30:00Z,96.4825,0
2020-07-16T18:00:00Z,96.1875,0
2020-07-16T18:30:00Z,96.68,0
2020-07-16T19:00:00Z,96.26,0
2020-07-16T19:30:00Z,96.625175,0
2020-07-16T20:00:00Z,96.5575,0
2020-07-16T20:30:00Z,96.0325,0
2020-07-16T21:00:00Z,96.0225,0
2020-07-16T21:30:00Z,96.025,0
2020-07-16T22:00:00Z,95.975,0
2020-07-16T22:30:00Z,96.0875,0
2020-07-16T23:00:00Z,96.1375,0
2020-07-16T23:30:00Z,96.2375,0
2020-07-17T08:00:00Z,96.2875,0
2020-07-17T08:30:00Z,96.615,0
2020-07-17T09:00:00Z,96.6325,0
2020-07-17T09:30:00Z,96.75,0
2020-07-17T10:00:00Z,96.6525,0
2020-07-17T10:30:00Z,96.7,0
2020-07-17T11:00:00Z,96.6525,0
2020-07-17T11:30:00Z,96.7,0
2020-07-17T12:00:00Z,96.750125,0
2020-07-17T12:30:00Z,96.9125,0
2020-07-17T13:00:00Z,96.875,0
2020-07-17T13:30:00Z,96.9875,0
2020-07-17T14:00:00Z,96.59,0
2020-07-17T14:30:00Z,95.9925,0
2020-07-17T15:00:00Z,96.397275,0
2020-07-17T15:30:00Z,96.4625,0
2020-07-17T16:00:00Z,96.6975,0
2020-07-17T16:30:00Z,96.7275,0
2020-07-17T17:00:00Z,96.4975,0
2020-07-17T17:30:00Z,96.52,0
2020-07-17T18:00:00Z,96.29875,0
2020-07-17T18:30:00Z,96.355,0
2020-07-17T19:00:00Z,96.42375,0
2020-07-17T19:30:00Z,96.465,0
2020-07-17T20:00:00Z,96.29,0
2020-07-17T20:30:00Z,96.225,0
2020-07-17T21:00:00Z,96.275,0
2020-07-17T21:30:00Z,96.25,0
2020-07-20T08:00:00Z,95.8,0
2020-07-20T08:30:00Z,95.75,0
2020-07-20T09:00:00Z,96.1225,0
2020-07-20T09:30:00Z,96.24,0
2020-07-20T10:00:00Z,96.185,0
2020-07-20T10:30:00Z,96.22,0
2020-07-20T11:00:00Z,96.25,0
2020-07-20T11:30:00Z,96.375,0
2020-07-20T12:00:00Z,96.250375,0
2020-07-20T12:30:00Z,96.34,0
2020-07-20T13:00:00Z,96.48,0
2020-07-20T13:30:00Z,96.41625,0
2020-07-20T14:00:00Z,96.3625,0
2020-07-20T14:30:00Z,96.945,0
2020-07-20T15:00:00Z,96.9675,0
2020-07-20T15:30:00Z,97.3525,0
2020-07-20T16:00:00Z,97.4575,0
2020-07-20T16:30:00Z,97.1925,0
2020-07-20T17:00:00Z,97.48425,0
2020-07-20T17:30:00Z,97.5425,0
2020-07-20T18:00:00Z,97.5805,0
2020-07-20T18:30:00Z,97.7,0
2020-07-20T19:00:00Z,97.745,0
2020-07-20T19:30:00Z,98.11625,0
2020-07-20T20:00:00Z,98.3575,0
2020-07-20T20:30:00Z,98.3575,0
2020-07-20T21:00:00Z,98.375,0
2020-07-20T21:30:00Z,98.325,0
2020-07-20T22:00:00Z,98.385,0
2020-07-20T22:30:00Z,98.425,0
2020-07-20T23:00:00Z,98.2875,0
2020-07-20T23:30:00Z,98.375,0
2020-07-21T08:00:00Z,99.25,0
2020-07-21T08:30:00Z,99.4075,0
2020-07-21T09:00:00Z,99.295,0
2020-07-21T09:30:00Z,99.2425,0
2020-07-21T10:00:00Z,99.27,0
2020-07-21T10:30:00Z,99.15,0
2020-07-21T11:00:00Z,99.175,0
2020-07-21T11:30:00Z,99.1375,0
2020-07-21T12:00:00Z,98.9875,0
2020-07-21T12:30:00Z,99.0825,0
2020-07-21T13:00:00Z,98.95,0
2020-07-21T13:30:00Z,99.1725,0
2020-07-21T14:00:00Z,98.6125,0
2020-07-21T14:30:00Z,98.18,0
2020-07-21T15:00:00Z,98.0875,0
2020-07-21T15:30:00Z,97.83875,0
2020-07-21T16:00:00Z,97.562525,0
2020-07-21T16:30:00Z,97.61125,0
2020-07-21T17:00:00Z,97.57305,0
2020-07-21T17:30:00Z,97.565,0
2020-07-21T18:00:00Z,97.92,0
2020-07-21T18:30:00Z,98.039975,0
2020-07-21T19:00:00Z,97.8975,0
2020-07-21T19:30:00Z,97.3225,0
2020-07-21T20:00:00Z,97.0,0
2020-07-21T20:30:00Z,97.0625,0
2020-07-21T21:00:00Z,97.115,0
2020-07-21T21:30:00Z,97.05,0
2020-07-21T22:00:00Z,97.05,0
2020-07-21T22:30:00Z,97.13,0
2020-07-21T23:00:00Z,97.21,0
2020-07-21T23:30:00Z,97.1625,0
2020-07-22T08:00:00Z,96.7525,0
2020-07-22T08:30:00Z,96.65,0
2020-07-22T09:00:00Z,96.5475,0
2020-07-22T09:30:00Z,96.725,0
2020-07-22T10:00:00Z,96.975,0
2020-07-22T10:30:00Z,97.26,0
2020-07-22T11:00:00Z,97.4225,0
2020-07-22T11:30:00Z,97.3975,0
2020-07-22T12:00:00Z,97.3,0
2020-07-22T12:30:00Z,97.2175,0
2020-07-22T13:00:00Z,97.1725,0
2020-07-22T13:30:00Z,96.6675,0
2020-07-22T14:00:00Z,97.675,0
2020-07-22T14:30:00Z,97.3575,0
2020-07-22T15:00:00Z,97.0975,0
2020-07-22T15:30:00Z,97.2675,0
2020-07-22T16:00:00Z,97.1025,0
2020-07-22T16:30:00Z,97.1025,0
2020-07-22T17:00:00Z,96.9975,0
2020-07-22T17:30:00Z,96.8975,0
2020-07-22T18:00:00Z,96.66,0
2020-07-22T18:30:00Z,96.83,0
2020-07-22T19:00:00Z,96.8,0
2020-07-22T19:30:00Z,96.867475,0
2020-07-22T20:00:00Z,97.2725,0
2020-07-22T20:30:00Z,96.9925,0
2020-07-22T21:00:00Z,97.1875,0
2020-07-22T21:30:00Z,97.08,0
2020-07-22T22:00:00Z,97.1,0
2020-07-22T22:30:00Z,97.215,0
2020-07-22T23:00:00Z,97.145,0
2020-07-22T23:30:00Z,97.0375,0
2020-07-23T08:00:00Z,97.7375,0
2020-07-23T08:30:00Z,97.875,0
2020-07-23T09:00:00Z,97.7025,0
2020-07-23T09:30:00Z,97.675,0
2020-07-23T10:00:00Z,97.64,0
2020-07-23T10:30:00Z,97.7775,0
2020-07-23T11:00:00Z,97.75,0
2020-07-23T11:30:00Z,97.375,0
2020-07-23T12:00:00Z,97.377475,0
2020-07-23T12:30:00Z,97.4376,0
2020-07-23T13:00:00Z,97.075,0
2020-07-23T13:30:00Z,96.9975,0
2020-07-23T14:00:00Z,96.675,0
2020-07-23T14:30:00Z,96.26625,0
2020-07-23T15:00:00Z,95.785225,0
2020-07-23T15:30:00Z,95.95,0
2020-07-23T16:00:00Z,95.7025,0
2020-07-23T16:30:00Z,94.89,0
2020-07-23T17:00:00Z,94.5975,0
2020-07-23T17:30:00Z,94.585,0
2020-07-23T18:00:00Z,93.4788,0
2020-07-23T18:30:00Z,92.875,0
2020-07-23T19:00:00Z,93.1275,0
2020-07-23T19:30:00Z,92.4529,0
2020-07-23T20:00:00Z,92.865,0
2020-07-23T20:30:00Z,92.695,0
2020-07-23T21:00:00Z,92.725,0
2020-07-23T21:30:00Z,92.725,0
2020-07-23T22:00:00Z,92.775,0
2020-07-23T22:30:00Z,93.0225,0
2020-07-23T23:00:00Z,93.1625,0
2020-07-23T23:30:00Z,93.0375,0
2020-07-24T08:00:00Z,91.5,0
2020-07-24T08:30:00Z,91.425,0
2020-07-24T09:00:00Z,91.46,0
2020-07-24T09:30:00Z,91.3725,0
2020-07-24T10:00:00Z,91.56,0
2020-07-24T10:30:00Z,91.9625,0
2020-07-24T11:00:00Z,91.75,0
2020-07-24T11:30:00Z,91.1575,0
2020-07-24T12:00:00Z,91.8125,0
2020-07-24T12:30:00Z,91.5,0
2020-07-24T13:00:00Z,91.4325,0
2020-07-24T13:30:00Z,90.9475,0
2020-07-24T14:00:00Z,90.565875,0
2020-07-24T14:30:00Z,91.445,0
2020-07-24T15:00:00Z,92.1025,0
2020-07-24T15:30:00Z,92.7075,0
2020-07-24T16:00:00Z,92.31,0
2020-07-24T16:30:00Z,92.2825,0
2020-07-24T17:00:00Z,91.9475,0
2020-07-24T17:30:00Z,91.94,0
2020-07-24T18:00:00Z,92.4251,0
2020-07-24T18:30:00Z,92.7725,0
2020-07-24T19:00:00Z,92.4675,0
2020-07-24T19:30:00Z,92.37,0
2020-07-24T20:00:00Z,92.615,0
2020-07-24T20:30:00Z,92.685,0
2020-07-24T21:00:00Z,92.8125,0
2020-07-24T21:30:00Z,92.75,0
2020-07-27T08:00:00Z,93.0025,0
2020-07-27T08:30:00Z,92.9975,0
2020-07-27T09:00:00Z,93.0825,0
2020-07-27T09:30:00Z,93.4775,0
2020-07-27T10:00:00Z,93.535,0
2020-07-27T10:30:00Z,93.8975,0
2020-07-27T11:00:00Z,93.625,0
2020-07-27T11:30:00Z,93.625,0
2020-07-27T12:00:00Z,93.376625,0
2020-07-27T12:30:00Z,93.6825,0
2020-07-27T13:00:00Z,93.7375,0
2020-07-27T13:30:00Z,93.7175,0
2020-07-27T14:00:00Z,94.4375,0
2020-07-27T14:30:00Z,94.24725,0
2020-07-27T15:00:00Z,94.315,0
2020-07-27T15:30:00Z,93.69,0
2020-07-27T16:00:00Z,93.9125,0
2020-07-27T16:30:00Z,93.8925,0
2020-07-27T17:00:00Z,94.245,0
2020-07-27T17:30:00Z,94.389725,0
2020-07-27T18:00:00Z,94.555,0
2020-07-27T18:30:00Z,94.695,0
2020-07-27T19:00:00Z,94.3175,0
2020-07-27T19:30:00Z,94.675,0
2020-07-27T20:00:00Z,94.805,0
2020-07-27T20:30:00Z,94.9375,0
2020-07-27T21:00:00Z,94.81,0
2020-07-27T21:30:00Z,94.9875,0
2020-07-27T22:00:00Z,94.975,0
2020-07-27T22:30:00Z,95.115,0
2020-07-27T23:00:00Z,95.195,0
2020-07-27T23:30:00Z,95.14,0
2020-07-28T08:00:00Z,95.1375,0
2020-07-28T08:30:00Z,94.955,0
2020-07-28T09:00:00Z,95.22,0
2020-07-28T09:30:00Z,95.0975,0
2020-07-28T10:00:00Z,94.675,0
2020-07-28T10:30:00Z,94.75,0
2020-07-28T11:00:00Z,94.8075,0
2020-07-28T11:30:00Z,94.595,0
2020-07-28T12:00:00Z,94.93465,0
2020-07-28T12:30:00Z,94.575,0
2020-07-28T13:00:00Z,94.6825,0
2020-07-28T13:30:00Z,94.415,0
2020-07-28T14:00:00Z,93.76125,0
2020-07-28T14:30:00Z,93.68,0
2020-07-28T15:00:00Z,94.01,0
2020-07-28T15:30:00Z,93.9559,0
2020-07-28T16:00:00Z,93.7175,0
2020-07-28T16:30:00Z,93.869625,0
2020-07-28T17:00:00Z,93.9325,0
2020-07-28T17:30:00Z,93.9725,0
2020-07-28T18:00:00Z,94.335,0
2020-07-28T18:30:00Z,93.98615,0
2020-07-28T19:00:00Z,94.0425,0
2020-07-28T19:30:00Z,93.67625,0
2020-07-28T20:00:00Z,93.27,0
2020-07-28T20:30:00Z,93.47,0
2020-07-28T21:00:00Z,93.385,0
2020-07-28T21:30:00Z,93.3825,0
2020-07-28T22:00:00Z,93.4775,0
2020-07-28T22:30:00Z,93.45,0
2020-07-28T23:00:00Z,93.512525,0
2020-07-28T23:30:00Z,93.5325,0
2020-07-29T08:00:00Z,93.85,0
2020-07-29T08:30:00Z,93.8725,0
2020-07-29T09:00:00Z,93.75,0
2020-07-29T09:30:00Z,93.75,0
2020-07-29T10:00:00Z,93.8925,0
2020-07-29T10:30:00Z,93.8825,0
2020-07-29T11:00:00Z,93.925,0
2020-07-29T11:30:00Z,93.8875,0
2020-07-29T12:00:00Z,93.926575,0
2020-07-29T12:30:00Z,94.075,0
